dia_test,hora_dia,fecha,demanda_real,demanda_predicha,error_absoluto,error_relativo_pct
76,21,2014-05-01,3.61,3.63,0.02,0.47
76,22,2014-05-01,4.18,4.2,0.02,0.48
76,23,2014-05-01,4.86,5.01,0.15,3.05
77,0,2014-05-02,4.91,4.26,0.65,13.26
77,1,2014-05-02,4.97,4.24,0.73,14.7
77,2,2014-05-02,5.04,4.15,0.89,17.64
77,3,2014-05-02,5.08,4.13,0.95,18.69
77,4,2014-05-02,5.16,4.11,1.05,20.35
77,5,2014-05-02,5.23,4.1,1.12,21.49
77,6,2014-05-02,5.24,4.14,1.1,21.04
77,7,2014-05-02,5.34,4.23,1.12,20.91
77,8,2014-05-02,5.35,4.37,0.98,18.34
77,9,2014-05-02,5.18,4.47,0.72,13.86
77,10,2014-05-02,4.94,4.42,0.52,10.58
77,11,2014-05-02,4.8,4.38,0.41,8.64
77,12,2014-05-02,4.62,4.31,0.3,6.54
77,13,2014-05-02,4.16,4.07,0.09,2.17
77,14,2014-05-02,3.9,3.82,0.08,2.12
77,15,2014-05-02,4.21,3.95,0.26,6.21
77,16,2014-05-02,3.81,3.83,0.02,0.44
77,17,2014-05-02,3.53,3.59,0.06,1.83
77,18,2014-05-02,3.37,3.43,0.06,1.77
77,19,2014-05-02,3.38,3.41,0.03,0.98
77,20,2014-05-02,3.61,3.63,0.02,0.57
77,21,2014-05-02,4.18,4.2,0.02,0.57
77,22,2014-05-02,4.86,5.01,0.15,3.14
77,23,2014-05-02,4.92,5.48,0.56,11.4
78,0,2014-05-03,4.97,4.33,0.64,12.89
78,1,2014-05-03,5.04,4.28,0.76,15.05
78,2,2014-05-03,5.08,4.15,0.93,18.36
78,3,2014-05-03,5.16,4.06,1.1,21.4
78,4,2014-05-03,5.23,4.04,1.19,22.79
78,5,2014-05-03,5.24,4.09,1.16,22.05
78,6,2014-05-03,5.34,4.2,1.15,21.48
78,7,2014-05-03,5.35,4.35,1.0,18.61
78,8,2014-05-03,5.18,4.46,0.73,13.99
78,9,2014-05-03,4.94,4.41,0.53,10.66
78,10,2014-05-03,4.8,4.38,0.42,8.71
78,11,2014-05-03,4.62,4.31,0.31,6.61
78,12,2014-05-03,4.16,4.07,0.09,2.24
78,13,2014-05-03,3.9,3.82,0.09,2.2
78,14,2014-05-03,4.21,3.95,0.26,6.28
78,15,2014-05-03,3.81,3.82,0.01,0.36
78,16,2014-05-03,3.53,3.59,0.06,1.75
78,17,2014-05-03,3.37,3.43,0.06,1.71
78,18,2014-05-03,3.38,3.41,0.03,0.95
78,19,2014-05-03,3.61,3.63,0.02,0.54
78,20,2014-05-03,4.18,4.2,0.02,0.55
78,21,2014-05-03,4.86,5.01,0.15,3.12
78,22,2014-05-03,4.92,5.48,0.56,11.4
78,23,2014-05-03,5.01,5.7,0.7,13.89
79,0,2014-05-04,5.04,4.35,0.69,13.69
79,1,2014-05-04,5.08,4.29,0.79,15.55
79,2,2014-05-04,5.16,4.1,1.06,20.49
79,3,2014-05-04,5.23,4.02,1.21,23.14
79,4,2014-05-04,5.24,4.05,1.19,22.67
79,5,2014-05-04,5.34,4.18,1.17,21.84
79,6,2014-05-04,5.35,4.35,1.0,18.6
79,7,2014-05-04,5.18,4.47,0.71,13.71
79,8,2014-05-04,4.94,4.43,0.51,10.26
79,9,2014-05-04,4.8,4.4,0.4,8.31
79,10,2014-05-04,4.62,4.33,0.29,6.27
79,11,2014-05-04,4.16,4.08,0.08,1.95
79,12,2014-05-04,3.9,3.83,0.08,1.96
79,13,2014-05-04,4.21,3.95,0.26,6.13
79,14,2014-05-04,3.81,3.83,0.02,0.46
79,15,2014-05-04,3.53,3.59,0.06,1.77
79,16,2014-05-04,3.37,3.42,0.06,1.65
79,17,2014-05-04,3.38,3.41,0.03,0.84
79,18,2014-05-04,3.61,3.62,0.01,0.41
79,19,2014-05-04,4.18,4.2,0.02,0.42
79,20,2014-05-04,4.86,5.01,0.15,3.01
79,21,2014-05-04,4.92,5.47,0.55,11.28
79,22,2014-05-04,5.01,5.7,0.69,13.78
79,23,2014-05-04,5.1,5.8,0.7,13.74
80,0,2014-05-05,5.08,4.35,0.73,14.29
80,1,2014-05-05,5.16,4.25,0.91,17.67
80,2,2014-05-05,5.23,4.07,1.16,22.1
80,3,2014-05-05,5.24,4.04,1.2,22.88
80,4,2014-05-05,5.34,4.15,1.19,22.35
80,5,2014-05-05,5.35,4.34,1.01,18.86
80,6,2014-05-05,5.18,4.48,0.7,13.6
80,7,2014-05-05,4.94,4.45,0.49,9.89
80,8,2014-05-05,4.8,4.42,0.38,7.87
80,9,2014-05-05,4.62,4.34,0.27,5.89
80,10,2014-05-05,4.16,4.09,0.07,1.63
80,11,2014-05-05,3.9,3.84,0.07,1.72
80,12,2014-05-05,4.21,3.96,0.25,5.99
80,13,2014-05-05,3.81,3.83,0.02,0.53
80,14,2014-05-05,3.53,3.59,0.06,1.75
80,15,2014-05-05,3.37,3.42,0.05,1.55
80,16,2014-05-05,3.38,3.4,0.02,0.67
80,17,2014-05-05,3.61,3.62,0.01,0.23
80,18,2014-05-05,4.18,4.19,0.01,0.25
80,19,2014-05-05,4.86,5.0,0.14,2.86
80,20,2014-05-05,4.92,5.47,0.55,11.14
80,21,2014-05-05,5.01,5.69,0.68,13.64
80,22,2014-05-05,5.1,5.8,0.69,13.61
80,23,2014-05-05,5.24,5.86,0.62,11.85
81,0,2014-05-06,5.16,4.31,0.85,16.4
81,1,2014-05-06,5.23,4.23,1.0,19.11
81,2,2014-05-06,5.24,4.11,1.13,21.6
81,3,2014-05-06,5.34,4.15,1.19,22.36
81,4,2014-05-06,5.35,4.32,1.03,19.21
81,5,2014-05-06,5.18,4.47,0.71,13.72
81,6,2014-05-06,4.94,4.46,0.48,9.67
81,7,2014-05-06,4.8,4.44,0.36,7.47
81,8,2014-05-06,4.62,4.36,0.25,5.49
81,9,2014-05-06,4.16,4.11,0.05,1.29
81,10,2014-05-06,3.9,3.85,0.06,1.47
81,11,2014-05-06,4.21,3.97,0.25,5.86
81,12,2014-05-06,3.81,3.83,0.02,0.56
81,13,2014-05-06,3.53,3.59,0.06,1.67
81,14,2014-05-06,3.37,3.42,0.05,1.38
81,15,2014-05-06,3.38,3.4,0.01,0.44
81,16,2014-05-06,3.61,3.61,0.0,0.02
81,17,2014-05-06,4.18,4.18,0.0,0.02
81,18,2014-05-06,4.86,4.99,0.13,2.66
81,19,2014-05-06,4.92,5.46,0.54,10.95
81,20,2014-05-06,5.01,5.68,0.67,13.47
81,21,2014-05-06,5.1,5.79,0.69,13.45
81,22,2014-05-06,5.24,5.85,0.61,11.71
81,23,2014-05-06,5.38,5.88,0.5,9.23
82,0,2014-05-07,5.23,4.31,0.92,17.64
82,1,2014-05-07,5.24,4.26,0.98,18.77
82,2,2014-05-07,5.34,4.2,1.15,21.46
82,3,2014-05-07,5.35,4.3,1.05,19.66
82,4,2014-05-07,5.18,4.43,0.75,14.48
82,5,2014-05-07,4.94,4.44,0.5,10.16
82,6,2014-05-07,4.8,4.43,0.37,7.63
82,7,2014-05-07,4.62,4.36,0.25,5.46
82,8,2014-05-07,4.16,4.11,0.05,1.23
82,9,2014-05-07,3.9,3.85,0.06,1.46
82,10,2014-05-07,4.21,3.96,0.25,5.93
82,11,2014-05-07,3.81,3.83,0.02,0.43
82,12,2014-05-07,3.53,3.58,0.05,1.47
82,13,2014-05-07,3.37,3.41,0.04,1.15
82,14,2014-05-07,3.38,3.39,0.01,0.19
82,15,2014-05-07,3.61,3.6,0.01,0.25
82,16,2014-05-07,4.18,4.17,0.01,0.18
82,17,2014-05-07,4.86,4.98,0.12,2.49
82,18,2014-05-07,4.92,5.45,0.53,10.81
82,19,2014-05-07,5.01,5.67,0.67,13.35
82,20,2014-05-07,5.1,5.78,0.68,13.35
82,21,2014-05-07,5.24,5.85,0.61,11.62
82,22,2014-05-07,5.38,5.88,0.49,9.15
82,23,2014-05-07,5.53,5.92,0.39,7.01
83,0,2014-05-08,5.24,4.33,0.91,17.3
83,1,2014-05-08,5.34,4.33,1.01,18.88
83,2,2014-05-08,5.35,4.33,1.02,19.09
83,3,2014-05-08,5.18,4.39,0.79,15.24
83,4,2014-05-08,4.94,4.39,0.55,11.13
83,5,2014-05-08,4.8,4.4,0.4,8.25
83,6,2014-05-08,4.62,4.35,0.26,5.7
83,7,2014-05-08,4.16,4.11,0.05,1.27
83,8,2014-05-08,3.9,3.85,0.06,1.44
83,9,2014-05-08,4.21,3.96,0.25,5.97
83,10,2014-05-08,3.81,3.82,0.01,0.33
83,11,2014-05-08,3.53,3.57,0.05,1.31
83,12,2014-05-08,3.37,3.4,0.03,0.94
83,13,2014-05-08,3.38,3.38,0.0,0.03
83,14,2014-05-08,3.61,3.59,0.02,0.46
83,15,2014-05-08,4.18,4.16,0.01,0.36
83,16,2014-05-08,4.86,4.97,0.11,2.34
83,17,2014-05-08,4.92,5.44,0.52,10.67
83,18,2014-05-08,5.01,5.67,0.66,13.23
83,19,2014-05-08,5.1,5.78,0.68,13.26
83,20,2014-05-08,5.24,5.84,0.6,11.54
83,21,2014-05-08,5.38,5.87,0.49,9.08
83,22,2014-05-08,5.53,5.91,0.38,6.95
83,23,2014-05-08,5.72,5.94,0.22,3.77
84,0,2014-05-09,5.34,4.4,0.94,17.67
84,1,2014-05-09,5.35,4.45,0.9,16.74
84,2,2014-05-09,5.18,4.41,0.77,14.84
84,3,2014-05-09,4.94,4.35,0.59,11.91
84,4,2014-05-09,4.8,4.36,0.44,9.11
84,5,2014-05-09,4.62,4.33,0.28,6.13
84,6,2014-05-09,4.16,4.11,0.05,1.29
84,7,2014-05-09,3.9,3.86,0.05,1.24
84,8,2014-05-09,4.21,3.97,0.24,5.77
84,9,2014-05-09,3.81,3.83,0.02,0.5
84,10,2014-05-09,3.53,3.58,0.05,1.4
84,11,2014-05-09,3.37,3.4,0.03,0.93
84,12,2014-05-09,3.38,3.38,0.0,0.11
84,13,2014-05-09,3.61,3.59,0.02,0.58
84,14,2014-05-09,4.18,4.16,0.02,0.48
84,15,2014-05-09,4.86,4.97,0.11,2.22
84,16,2014-05-09,4.92,5.44,0.52,10.55
84,17,2014-05-09,5.01,5.66,0.66,13.1
84,18,2014-05-09,5.1,5.77,0.67,13.13
84,19,2014-05-09,5.24,5.84,0.6,11.41
84,20,2014-05-09,5.38,5.87,0.48,8.96
84,21,2014-05-09,5.53,5.91,0.38,6.84
84,22,2014-05-09,5.72,5.93,0.21,3.67
84,23,2014-05-09,5.84,5.91,0.07,1.13
85,0,2014-05-10,5.35,4.49,0.86,15.98
85,1,2014-05-10,5.18,4.53,0.66,12.66
85,2,2014-05-10,4.94,4.37,0.58,11.65
85,3,2014-05-10,4.8,4.31,0.48,10.06
85,4,2014-05-10,4.62,4.28,0.33,7.17
85,5,2014-05-10,4.16,4.08,0.08,1.93
85,6,2014-05-10,3.9,3.85,0.06,1.43
85,7,2014-05-10,4.21,3.97,0.24,5.73
85,8,2014-05-10,3.81,3.83,0.02,0.64
85,9,2014-05-10,3.53,3.58,0.06,1.57
85,10,2014-05-10,3.37,3.4,0.04,1.04
85,11,2014-05-10,3.38,3.38,0.0,0.04
85,12,2014-05-10,3.61,3.59,0.02,0.54
85,13,2014-05-10,4.18,4.16,0.02,0.46
85,14,2014-05-10,4.86,4.97,0.11,2.23
85,15,2014-05-10,4.92,5.44,0.52,10.53
85,16,2014-05-10,5.01,5.66,0.65,13.07
85,17,2014-05-10,5.1,5.77,0.67,13.08
85,18,2014-05-10,5.24,5.83,0.59,11.35
85,19,2014-05-10,5.38,5.86,0.48,8.91
85,20,2014-05-10,5.53,5.9,0.38,6.78
85,21,2014-05-10,5.72,5.93,0.21,3.62
85,22,2014-05-10,5.84,5.91,0.06,1.09
85,23,2014-05-10,6.05,5.93,0.12,1.95
86,0,2014-05-11,5.18,4.54,0.64,12.42
86,1,2014-05-11,4.94,4.49,0.45,9.11
86,2,2014-05-11,4.8,4.36,0.44,9.2
86,3,2014-05-11,4.62,4.27,0.35,7.48
86,4,2014-05-11,4.16,4.06,0.1,2.36
86,5,2014-05-11,3.9,3.85,0.06,1.46
86,6,2014-05-11,4.21,3.99,0.23,5.36
86,7,2014-05-11,3.81,3.86,0.05,1.31
86,8,2014-05-11,3.53,3.61,0.08,2.37
86,9,2014-05-11,3.37,3.43,0.06,1.75
86,10,2014-05-11,3.38,3.4,0.02,0.53
86,11,2014-05-11,3.61,3.61,0.0,0.09
86,12,2014-05-11,4.18,4.17,0.01,0.14
86,13,2014-05-11,4.86,4.98,0.12,2.43
86,14,2014-05-11,4.92,5.44,0.52,10.65
86,15,2014-05-11,5.01,5.66,0.66,13.1
86,16,2014-05-11,5.1,5.77,0.67,13.04
86,17,2014-05-11,5.24,5.83,0.59,11.28
86,18,2014-05-11,5.38,5.86,0.47,8.81
86,19,2014-05-11,5.53,5.9,0.37,6.69
86,20,2014-05-11,5.72,5.93,0.2,3.52
86,21,2014-05-11,5.84,5.9,0.06,1.0
86,22,2014-05-11,6.05,5.93,0.12,2.03
86,23,2014-05-11,6.1,5.9,0.19,3.18
87,0,2014-05-12,4.94,4.49,0.45,9.03
87,1,2014-05-12,4.8,4.5,0.3,6.21
87,2,2014-05-12,4.62,4.34,0.28,5.98
87,3,2014-05-12,4.16,4.08,0.08,1.95
87,4,2014-05-12,3.9,3.85,0.05,1.26
87,5,2014-05-12,4.21,4.01,0.2,4.83
87,6,2014-05-12,3.81,3.9,0.09,2.32
87,7,2014-05-12,3.53,3.66,0.13,3.7
87,8,2014-05-12,3.37,3.47,0.1,3.06
87,9,2014-05-12,3.38,3.44,0.06,1.65
87,10,2014-05-12,3.61,3.64,0.03,0.81
87,11,2014-05-12,4.18,4.2,0.02,0.53
87,12,2014-05-12,4.86,5.0,0.14,2.89
87,13,2014-05-12,4.92,5.46,0.54,10.94
87,14,2014-05-12,5.01,5.67,0.66,13.24
87,15,2014-05-12,5.1,5.77,0.67,13.06
87,16,2014-05-12,5.24,5.83,0.59,11.22
87,17,2014-05-12,5.38,5.85,0.47,8.72
87,18,2014-05-12,5.53,5.89,0.36,6.58
87,19,2014-05-12,5.72,5.92,0.19,3.41
87,20,2014-05-12,5.84,5.9,0.05,0.88
87,21,2014-05-12,6.05,5.92,0.13,2.15
87,22,2014-05-12,6.1,5.9,0.2,3.29
87,23,2014-05-12,5.84,5.73,0.11,1.82
88,0,2014-05-13,4.8,4.51,0.28,5.9
88,1,2014-05-13,4.62,4.47,0.14,3.12
88,2,2014-05-13,4.16,4.13,0.03,0.63
88,3,2014-05-13,3.9,3.86,0.05,1.21
88,4,2014-05-13,4.21,4.0,0.21,5.03
88,5,2014-05-13,3.81,3.91,0.1,2.54
88,6,2014-05-13,3.53,3.69,0.16,4.49
88,7,2014-05-13,3.37,3.51,0.14,4.16
88,8,2014-05-13,3.38,3.48,0.09,2.81
88,9,2014-05-13,3.61,3.68,0.07,1.86
88,10,2014-05-13,4.18,4.24,0.06,1.4
88,11,2014-05-13,4.86,5.03,0.17,3.54
88,12,2014-05-13,4.92,5.48,0.56,11.45
88,13,2014-05-13,5.01,5.69,0.68,13.61
88,14,2014-05-13,5.1,5.78,0.68,13.31
88,15,2014-05-13,5.24,5.84,0.6,11.4
88,16,2014-05-13,5.38,5.86,0.48,8.84
88,17,2014-05-13,5.53,5.9,0.37,6.66
88,18,2014-05-13,5.72,5.92,0.2,3.46
88,19,2014-05-13,5.84,5.9,0.05,0.91
88,20,2014-05-13,6.05,5.92,0.13,2.12
88,21,2014-05-13,6.1,5.9,0.2,3.26
88,22,2014-05-13,5.84,5.73,0.11,1.8
88,23,2014-05-13,5.51,5.47,0.04,0.73
89,0,2014-05-14,4.62,4.48,0.13,2.86
89,1,2014-05-14,4.16,4.29,0.13,3.03
89,2,2014-05-14,3.9,3.95,0.04,1.13
89,3,2014-05-14,4.21,4.04,0.18,4.2
89,4,2014-05-14,3.81,3.93,0.12,3.18
89,5,2014-05-14,3.53,3.72,0.19,5.51
89,6,2014-05-14,3.37,3.56,0.19,5.58
89,7,2014-05-14,3.38,3.53,0.15,4.4
89,8,2014-05-14,3.61,3.73,0.12,3.37
89,9,2014-05-14,4.18,4.29,0.11,2.61
89,10,2014-05-14,4.86,5.08,0.22,4.45
89,11,2014-05-14,4.92,5.52,0.6,12.15
89,12,2014-05-14,5.01,5.71,0.71,14.11
89,13,2014-05-14,5.1,5.8,0.7,13.62
89,14,2014-05-14,5.24,5.85,0.61,11.58
89,15,2014-05-14,5.38,5.87,0.48,8.94
89,16,2014-05-14,5.53,5.9,0.37,6.71
89,17,2014-05-14,5.72,5.92,0.2,3.47
89,18,2014-05-14,5.84,5.9,0.05,0.91
89,19,2014-05-14,6.05,5.92,0.13,2.13
89,20,2014-05-14,6.1,5.9,0.2,3.28
89,21,2014-05-14,5.84,5.73,0.11,1.82
89,22,2014-05-14,5.51,5.47,0.04,0.75
89,23,2014-05-14,5.27,5.25,0.02,0.41
90,0,2014-05-15,4.16,4.32,0.16,3.79
90,1,2014-05-15,3.9,4.14,0.23,5.96
90,2,2014-05-15,4.21,4.16,0.05,1.17
90,3,2014-05-15,3.81,4.0,0.19,5.03
90,4,2014-05-15,3.53,3.78,0.25,7.06
90,5,2014-05-15,3.37,3.61,0.24,7.23
90,6,2014-05-15,3.38,3.59,0.21,6.13
90,7,2014-05-15,3.61,3.79,0.18,4.99
90,8,2014-05-15,4.18,4.34,0.16,3.88
90,9,2014-05-15,4.86,5.12,0.26,5.38
90,10,2014-05-15,4.92,5.55,0.63,12.85
90,11,2014-05-15,5.01,5.73,0.73,14.56
90,12,2014-05-15,5.1,5.81,0.71,13.85
90,13,2014-05-15,5.24,5.85,0.61,11.65
90,14,2014-05-15,5.38,5.87,0.48,8.92
90,15,2014-05-15,5.53,5.89,0.37,6.62
90,16,2014-05-15,5.72,5.92,0.19,3.35
90,17,2014-05-15,5.84,5.89,0.04,0.77
90,18,2014-05-15,6.05,5.91,0.14,2.27
90,19,2014-05-15,6.1,5.89,0.21,3.42
90,20,2014-05-15,5.84,5.72,0.11,1.95
90,21,2014-05-15,5.51,5.46,0.05,0.87
90,22,2014-05-15,5.27,5.24,0.03,0.52
90,23,2014-05-15,5.0,5.03,0.02,0.45
91,0,2014-05-16,3.9,4.22,0.31,8.05
91,1,2014-05-16,4.21,4.33,0.12,2.76
91,2,2014-05-16,3.81,4.07,0.26,6.93
91,3,2014-05-16,3.53,3.79,0.26,7.3
91,4,2014-05-16,3.37,3.6,0.23,6.85
91,5,2014-05-16,3.38,3.58,0.19,5.77
91,6,2014-05-16,3.61,3.78,0.17,4.8
91,7,2014-05-16,4.18,4.34,0.16,3.85
91,8,2014-05-16,4.86,5.12,0.26,5.42
91,9,2014-05-16,4.92,5.55,0.64,12.92
91,10,2014-05-16,5.01,5.74,0.73,14.61
91,11,2014-05-16,5.1,5.81,0.71,13.83
91,12,2014-05-16,5.24,5.84,0.61,11.57
91,13,2014-05-16,5.38,5.86,0.47,8.79
91,14,2014-05-16,5.53,5.89,0.36,6.47
91,15,2014-05-16,5.72,5.91,0.18,3.19
91,16,2014-05-16,5.84,5.88,0.04,0.61
91,17,2014-05-16,6.05,5.9,0.15,2.43
91,18,2014-05-16,6.1,5.88,0.22,3.57
91,19,2014-05-16,5.84,5.72,0.12,2.09
91,20,2014-05-16,5.51,5.45,0.05,1.0
91,21,2014-05-16,5.27,5.23,0.03,0.64
91,22,2014-05-16,5.0,5.02,0.02,0.34
91,23,2014-05-16,4.46,4.62,0.16,3.64
92,0,2014-05-17,4.21,4.42,0.21,5.01
92,1,2014-05-17,3.81,4.18,0.37,9.71
92,2,2014-05-17,3.53,3.78,0.25,7.06
92,3,2014-05-17,3.37,3.53,0.16,4.76
92,4,2014-05-17,3.38,3.47,0.09,2.75
92,5,2014-05-17,3.61,3.68,0.08,2.1
92,6,2014-05-17,4.18,4.26,0.08,1.93
92,7,2014-05-17,4.86,5.06,0.2,4.18
92,8,2014-05-17,4.92,5.51,0.59,12.08
92,9,2014-05-17,5.01,5.71,0.7,14.02
92,10,2014-05-17,5.1,5.79,0.68,13.39
92,11,2014-05-17,5.24,5.83,0.59,11.2
92,12,2014-05-17,5.38,5.84,0.46,8.47
92,13,2014-05-17,5.53,5.87,0.34,6.19
92,14,2014-05-17,5.72,5.89,0.17,2.95
92,15,2014-05-17,5.84,5.87,0.02,0.4
92,16,2014-05-17,6.05,5.89,0.16,2.61
92,17,2014-05-17,6.1,5.87,0.23,3.73
92,18,2014-05-17,5.84,5.71,0.13,2.23
92,19,2014-05-17,5.51,5.45,0.06,1.12
92,20,2014-05-17,5.27,5.23,0.04,0.75
92,21,2014-05-17,5.0,5.02,0.01,0.24
92,22,2014-05-17,4.46,4.62,0.16,3.54
92,23,2014-05-17,4.18,4.27,0.09,2.07
93,0,2014-05-18,3.81,4.23,0.42,11.09
93,1,2014-05-18,3.53,3.97,0.44,12.52
93,2,2014-05-18,3.37,3.67,0.3,8.87
93,3,2014-05-18,3.38,3.56,0.18,5.2
93,4,2014-05-18,3.61,3.73,0.12,3.39
93,5,2014-05-18,4.18,4.29,0.11,2.67
93,6,2014-05-18,4.86,5.09,0.23,4.74
93,7,2014-05-18,4.92,5.54,0.62,12.65
93,8,2014-05-18,5.01,5.73,0.73,14.53
93,9,2014-05-18,5.1,5.8,0.7,13.76
93,10,2014-05-18,5.24,5.84,0.6,11.39
93,11,2014-05-18,5.38,5.84,0.46,8.52
93,12,2014-05-18,5.53,5.87,0.34,6.14
93,13,2014-05-18,5.72,5.89,0.16,2.84
93,14,2014-05-18,5.84,5.86,0.01,0.25
93,15,2014-05-18,6.05,5.88,0.17,2.77
93,16,2014-05-18,6.1,5.86,0.24,3.9
93,17,2014-05-18,5.84,5.7,0.14,2.4
93,18,2014-05-18,5.51,5.44,0.07,1.29
93,19,2014-05-18,5.27,5.22,0.05,0.91
93,20,2014-05-18,5.0,5.01,0.0,0.09
93,21,2014-05-18,4.46,4.61,0.15,3.4
93,22,2014-05-18,4.18,4.26,0.08,1.93
93,23,2014-05-18,4.43,4.31,0.12,2.63
94,0,2014-05-19,3.53,4.09,0.56,15.79
94,1,2014-05-19,3.37,3.84,0.48,14.11
94,2,2014-05-19,3.38,3.65,0.27,8.09
94,3,2014-05-19,3.61,3.76,0.15,4.09
94,4,2014-05-19,4.18,4.27,0.09,2.25
94,5,2014-05-19,4.86,5.06,0.2,4.08
94,6,2014-05-19,4.92,5.51,0.59,12.04
94,7,2014-05-19,5.01,5.71,0.7,14.0
94,8,2014-05-19,5.1,5.77,0.67,13.19
94,9,2014-05-19,5.24,5.8,0.56,10.74
94,10,2014-05-19,5.38,5.8,0.42,7.8
94,11,2014-05-19,5.53,5.83,0.3,5.39
94,12,2014-05-19,5.72,5.84,0.12,2.1
94,13,2014-05-19,5.84,5.82,0.03,0.47
94,14,2014-05-19,6.05,5.84,0.21,3.46
94,15,2014-05-19,6.1,5.82,0.28,4.55
94,16,2014-05-19,5.84,5.66,0.18,3.0
94,17,2014-05-19,5.51,5.4,0.1,1.86
94,18,2014-05-19,5.27,5.19,0.08,1.44
94,19,2014-05-19,5.0,4.98,0.02,0.41
94,20,2014-05-19,4.46,4.59,0.13,2.92
94,21,2014-05-19,4.18,4.25,0.06,1.5
94,22,2014-05-19,4.43,4.3,0.13,3.01
94,23,2014-05-19,3.97,4.09,0.13,3.15
95,0,2014-05-20,3.37,4.0,0.64,18.87
95,1,2014-05-20,3.38,3.82,0.44,13.12
95,2,2014-05-20,3.61,3.81,0.2,5.52
95,3,2014-05-20,4.18,4.23,0.05,1.2
95,4,2014-05-20,4.86,4.97,0.11,2.28
95,5,2014-05-20,4.92,5.42,0.5,10.18
95,6,2014-05-20,5.01,5.62,0.61,12.28
95,7,2014-05-20,5.1,5.69,0.59,11.54
95,8,2014-05-20,5.24,5.72,0.48,9.11
95,9,2014-05-20,5.38,5.72,0.33,6.18
95,10,2014-05-20,5.53,5.74,0.21,3.81
95,11,2014-05-20,5.72,5.76,0.03,0.61
95,12,2014-05-20,5.84,5.74,0.11,1.86
95,13,2014-05-20,6.05,5.76,0.29,4.73
95,14,2014-05-20,6.1,5.75,0.35,5.72
95,15,2014-05-20,5.84,5.6,0.24,4.09
95,16,2014-05-20,5.51,5.35,0.16,2.87
95,17,2014-05-20,5.27,5.14,0.13,2.38
95,18,2014-05-20,5.0,4.94,0.06,1.27
95,19,2014-05-20,4.46,4.56,0.09,2.09
95,20,2014-05-20,4.18,4.21,0.03,0.73
95,21,2014-05-20,4.43,4.27,0.16,3.67
95,22,2014-05-20,3.97,4.07,0.1,2.5
95,23,2014-05-20,3.66,3.77,0.11,3.14
96,0,2014-05-21,3.38,4.01,0.63,18.62
96,1,2014-05-21,3.61,3.97,0.36,10.04
96,2,2014-05-21,4.18,4.25,0.07,1.66
96,3,2014-05-21,4.86,4.89,0.03,0.54
96,4,2014-05-21,4.92,5.3,0.38,7.71
96,5,2014-05-21,5.01,5.5,0.49,9.78
96,6,2014-05-21,5.1,5.57,0.47,9.19
96,7,2014-05-21,5.24,5.6,0.36,6.87
96,8,2014-05-21,5.38,5.6,0.22,4.03
96,9,2014-05-21,5.53,5.62,0.1,1.74
96,10,2014-05-21,5.72,5.65,0.08,1.32
96,11,2014-05-21,5.84,5.63,0.21,3.63
96,12,2014-05-21,6.05,5.67,0.38,6.33
96,13,2014-05-21,6.1,5.66,0.44,7.17
96,14,2014-05-21,5.84,5.52,0.32,5.45
96,15,2014-05-21,5.51,5.28,0.23,4.13
96,16,2014-05-21,5.27,5.08,0.19,3.53
96,17,2014-05-21,5.0,4.89,0.12,2.35
96,18,2014-05-21,4.46,4.51,0.05,1.06
96,19,2014-05-21,4.18,4.18,0.01,0.21
96,20,2014-05-21,4.43,4.23,0.2,4.5
96,21,2014-05-21,3.97,4.03,0.07,1.66
96,22,2014-05-21,3.66,3.75,0.09,2.36
96,23,2014-05-21,3.48,3.51,0.03,0.95
97,0,2014-05-22,3.61,4.15,0.54,14.93
97,1,2014-05-22,4.18,4.37,0.19,4.59
97,2,2014-05-22,4.86,4.84,0.02,0.39
97,3,2014-05-22,4.92,5.16,0.24,4.91
97,4,2014-05-22,5.01,5.34,0.33,6.66
97,5,2014-05-22,5.1,5.43,0.33,6.47
97,6,2014-05-22,5.24,5.48,0.24,4.59
97,7,2014-05-22,5.38,5.49,0.11,2.02
97,8,2014-05-22,5.53,5.52,0.01,0.11
97,9,2014-05-22,5.72,5.55,0.17,3.01
97,10,2014-05-22,5.84,5.55,0.3,5.13
97,11,2014-05-22,6.05,5.59,0.46,7.65
97,12,2014-05-22,6.1,5.59,0.51,8.37
97,13,2014-05-22,5.84,5.46,0.38,6.55
97,14,2014-05-22,5.51,5.22,0.28,5.15
97,15,2014-05-22,5.27,5.03,0.24,4.47
97,16,2014-05-22,5.0,4.84,0.16,3.22
97,17,2014-05-22,4.46,4.47,0.01,0.23
97,18,2014-05-22,4.18,4.14,0.04,0.97
97,19,2014-05-22,4.43,4.2,0.23,5.15
97,20,2014-05-22,3.97,4.01,0.04,0.99
97,21,2014-05-22,3.66,3.72,0.06,1.73
97,22,2014-05-22,3.48,3.49,0.01,0.41
97,23,2014-05-22,3.47,3.42,0.05,1.37
98,0,2014-05-23,4.18,4.48,0.3,7.28
98,1,2014-05-23,4.86,4.9,0.03,0.7
98,2,2014-05-23,4.92,5.05,0.13,2.62
98,3,2014-05-23,5.01,5.15,0.14,2.87
98,4,2014-05-23,5.1,5.26,0.15,3.0
98,5,2014-05-23,5.24,5.34,0.1,1.98
98,6,2014-05-23,5.38,5.39,0.0,0.07
98,7,2014-05-23,5.53,5.43,0.09,1.69
98,8,2014-05-23,5.72,5.47,0.25,4.35
